B25091_010E,3600101000,497,2016
B25091_002E,3600101000,9503,2016
B25091_012E,3600101000,49,2016
B25091_014E,3600101000,2141,2016
B25091_009E,3600101000,499,2016
B25091_015E,3600101000,1047,2016
B25091_005E,3600101000,1713,2016
B25091_017E,3600101000,524,2016
B25091_020E,3600101000,133,2016
B25091_019E,3600101000,166,2016
B25091_022E,3600101000,464,2016
B25091_003E,3600101000,692,2016
B25091_011E,3600101000,944,2016
B25091_001E,3600101000,15124,2016
B25091_013E,3600101000,5621,2016
B25091_007E,3600101000,1015,2016
B25091_008E,3600101000,670,2016
B25091_006E,3600101000,1762,2016
B25091_016E,3600101000,583,2016
B25091_004E,3600101000,1662,2016
B25091_021E,3600101000,194,2016
B25091_018E,3600101000,348,2016
B25091_023E,3600101000,21,2016
B25091_010E,3600106211,44,2016
B25091_002E,3600106211,642,2016
B25091_012E,3600106211,0,2016
B25091_014E,3600106211,163,2016
B25091_009E,3600106211,14,2016
B25091_015E,3600106211,100,2016
B25091_005E,3600106211,125,2016
B25091_017E,3600106211,42,2016
B25091_020E,3600106211,11,2016
B25091_019E,3600106211,26,2016
B25091_022E,3600106211,23,2016
B25091_003E,3600106211,44,2016
B25091_011E,3600106211,125,2016
B25091_001E,3600106211,1064,2016
B25091_013E,3600106211,422,2016
B25091_007E,3600106211,60,2016
B25091_008E,3600106211,52,2016
B25091_006E,3600106211,97,2016
B25091_016E,3600106211,46,2016
B25091_004E,3600106211,81,2016
B25091_021E,3600106211,5,2016
B25091_018E,3600106211,6,2016
B25091_023E,3600106211,0,2016
B25091_010E,3600106354,297,2016
B25091_002E,3600106354,7119,2016
B25091_012E,3600106354,32,2016
B25091_014E,3600106354,1531,2016
B25091_009E,3600106354,255,2016
B25091_015E,3600106354,685,2016
B25091_005E,3600106354,1659,2016
B25091_017E,3600106354,188,2016
B25091_020E,3600106354,29,2016
B25091_019E,3600106354,154,2016
B25091_022E,3600106354,171,2016
B25091_003E,3600106354,550,2016
B25091_011E,3600106354,492,2016
B25091_001E,3600106354,10413,2016
B25091_013E,3600106354,3294,2016
B25091_007E,3600106354,879,2016
B25091_008E,3600106354,456,2016
B25091_006E,3600106354,1364,2016
B25091_016E,3600106354,364,2016
B25091_004E,3600106354,1135,2016
B25091_021E,3600106354,65,2016
B25091_018E,3600106354,96,2016
B25091_023E,3600106354,11,2016
B25091_010E,3600116694,94,2016
B25091_002E,3600116694,1365,2016
B25091_012E,3600116694,5,2016
B25091_014E,3600116694,280,2016
B25091_009E,3600116694,65,2016
B25091_015E,3600116694,110,2016
B25091_005E,3600116694,221,2016
B25091_017E,3600116694,33,2016
B25091_020E,3600116694,0,2016
B25091_019E,3600116694,26,2016
B25091_022E,3600116694,49,2016
B25091_003E,3600116694,42,2016
B25091_011E,3600116694,193,2016
B25091_001E,3600116694,2090,2016
B25091_013E,3600116694,725,2016
B25091_007E,3600116694,212,2016
B25091_008E,3600116694,108,2016
B25091_006E,3600116694,271,2016
B25091_016E,3600116694,91,2016
B25091_004E,3600116694,154,2016
B25091_021E,3600116694,39,2016
B25091_018E,3600116694,59,2016
B25091_023E,3600116694,38,2016
B25091_010E,3600116749,146,2016
B25091_002E,3600116749,1934,2016
B25091_012E,3600116749,0,2016
B25091_014E,3600116749,462,2016
B25091_009E,3600116749,100,2016
B25091_015E,3600116749,277,2016
B25091_005E,3600116749,310,2016
B25091_017E,3600116749,48,2016
B25091_020E,3600116749,34,2016
B25091_019E,3600116749,54,2016
B25091_022E,3600116749,34,2016
B25091_003E,3600116749,237,2016
B25091_011E,3600116749,264,2016
B25091_001E,3600116749,3095,2016
B25091_013E,3600116749,1161,2016
B25091_007E,3600116749,198,2016
B25091_008E,3600116749,130,2016
B25091_006E,3600116749,297,2016
B25091_016E,3600116749,89,2016
B25091_004E,3600116749,252,2016
B25091_021E,3600116749,111,2016
B25091_018E,3600116749,52,2016
B25091_023E,3600116749,0,2016
B25091_010E,3600117343,604,2016
B25091_002E,3600117343,14047,2016
B25091_012E,3600117343,8,2016
B25091_014E,3600117343,3574,2016
B25091_009E,3600117343,876,2016
B25091_015E,3600117343,1882,2016
B25091_005E,3600117343,3008,2016
B25091_017E,3600117343,509,2016
B25091_020E,3600117343,184,2016
B25091_019E,3600117343,276,2016
B25091_022E,3600117343,323,2016
B25091_003E,3600117343,1334,2016
B25091_011E,3600117343,1350,2016
B25091_001E,3600117343,22276,2016
B25091_013E,3600117343,8229,2016
B25091_007E,3600117343,1234,2016
B25091_008E,3600117343,671,2016
B25091_006E,3600117343,2436,2016
B25091_016E,3600117343,984,2016
B25091_004E,3600117343,2526,2016
B25091_021E,3600117343,104,2016
B25091_018E,3600117343,287,2016
B25091_023E,3600117343,106,2016
B25091_010E,3600130532,0,2016
B25091_002E,3600130532,219,2016
B25091_012E,3600130532,0,2016
B25091_014E,3600130532,35,2016
B25091_009E,3600130532,0,2016
B25091_015E,3600130532,46,2016
B25091_005E,3600130532,35,2016
B25091_017E,3600130532,0,2016
B25091_020E,3600130532,0,2016
B25091_019E,3600130532,0,2016
B25091_022E,3600130532,0,2016
B25091_003E,3600130532,24,2016
B25091_011E,3600130532,19,2016
B25091_001E,3600130532,332,2016
B25091_013E,3600130532,113,2016
B25091_007E,3600130532,55,2016
B25091_008E,3600130532,0,2016
B25091_006E,3600130532,49,2016
B25091_016E,3600130532,32,2016
B25091_004E,3600130532,37,2016
B25091_021E,3600130532,0,2016
B25091_018E,3600130532,0,2016
B25091_023E,3600130532,0,2016
B25091_010E,3600131104,377,2016
B25091_002E,3600131104,6007,2016
B25091_012E,3600131104,9,2016
B25091_014E,3600131104,1589,2016
B25091_009E,3600131104,184,2016
B25091_015E,3600131104,709,2016
B25091_005E,3600131104,1357,2016
B25091_017E,3600131104,211,2016
B25091_020E,3600131104,51,2016
B25091_019E,3600131104,125,2016
B25091_022E,3600131104,111,2016
B25091_003E,3600131104,391,2016
B25091_011E,3600131104,341,2016
B25091_001E,3600131104,9499,2016
B25091_013E,3600131104,3492,2016
B25091_007E,3600131104,642,2016
B25091_008E,3600131104,355,2016
B25091_006E,3600131104,1196,2016
B25091_016E,3600131104,369,2016
B25091_004E,3600131104,1155,2016
B25091_021E,3600131104,152,2016
B25091_018E,3600131104,163,2016
B25091_023E,3600131104,12,2016
B25091_010E,3600140002,42,2016
B25091_002E,3600140002,526,2016
B25091_012E,3600140002,0,2016
B25091_014E,3600140002,101,2016
B25091_009E,3600140002,32,2016
B25091_015E,3600140002,57,2016
B25091_005E,3600140002,132,2016
B25091_017E,3600140002,16,2016
B25091_020E,3600140002,4,2016
B25091_019E,3600140002,31,2016
B25091_022E,3600140002,11,2016
B25091_003E,3600140002,15,2016
B25091_011E,3600140002,12,2016
B25091_001E,3600140002,845,2016
B25091_013E,3600140002,319,2016
B25091_007E,3600140002,69,2016
B25091_008E,3600140002,20,2016
B25091_006E,3600140002,116,2016
B25091_016E,3600140002,73,2016
B25091_004E,3600140002,88,2016
B25091_021E,3600140002,7,2016
B25091_018E,3600140002,19,2016
B25091_023E,3600140002,0,2016
B25091_010E,3600150672,141,2016
B25091_002E,3600150672,1867,2016
B25091_012E,3600150672,16,2016
B25091_014E,3600150672,406,2016
B25091_009E,3600150672,56,2016
B25091_015E,3600150672,253,2016
B25091_005E,3600150672,471,2016
B25091_017E,3600150672,97,2016
B25091_020E,3600150672,22,2016
B25091_019E,3600150672,46,2016
B25091_022E,3600150672,93,2016
B25091_003E,3600150672,159,2016
B25091_011E,3600150672,163,2016
B25091_001E,3600150672,2891,2016
B25091_013E,3600150672,1024,2016
B25091_007E,3600150672,204,2016
B25091_008E,3600150672,179,2016
B25091_006E,3600150672,232,2016
B25091_016E,3600150672,48,2016
B25091_004E,3600150672,246,2016
B25091_021E,3600150672,4,2016
B25091_018E,3600150672,55,2016
B25091_023E,3600150672,0,2016
B25091_010E,3600161181,34,2016
B25091_002E,3600161181,358,2016
B25091_012E,3600161181,0,2016
B25091_014E,3600161181,88,2016
B25091_009E,3600161181,14,2016
B25091_015E,3600161181,65,2016
B25091_005E,3600161181,52,2016
B25091_017E,3600161181,44,2016
B25091_020E,3600161181,12,2016
B25091_019E,3600161181,18,2016
B25091_022E,3600161181,25,2016
B25091_003E,3600161181,14,2016
B25091_011E,3600161181,56,2016
B25091_001E,3600161181,674,2016
B25091_013E,3600161181,316,2016
B25091_007E,3600161181,33,2016
B25091_008E,3600161181,15,2016
B25091_006E,3600161181,83,2016
B25091_016E,3600161181,50,2016
B25091_004E,3600161181,57,2016
B25091_021E,3600161181,2,2016
B25091_018E,3600161181,12,2016
B25091_023E,3600161181,0,2016
B25091_010E,3600178674,93,2016
B25091_002E,3600178674,1053,2016
B25091_012E,3600178674,5,2016
B25091_014E,3600178674,300,2016
B25091_009E,3600178674,35,2016
B25091_015E,3600178674,132,2016
B25091_005E,3600178674,217,2016
B25091_017E,3600178674,41,2016
B25091_020E,3600178674,14,2016
B25091_019E,3600178674,22,2016
B25091_022E,3600178674,38,2016
B25091_003E,3600178674,42,2016
B25091_011E,3600178674,89,2016
B25091_001E,3600178674,1713,2016
B25091_013E,3600178674,660,2016
B25091_007E,3600178674,179,2016
B25091_008E,3600178674,66,2016
B25091_006E,3600178674,152,2016
B25091_016E,3600178674,75,2016
B25091_004E,3600178674,175,2016
B25091_021E,3600178674,8,2016
B25091_018E,3600178674,30,2016
B25091_023E,3600178674,0,2016
B25091_010E,3600179851,10,2016
B25091_002E,3600179851,804,2016
B25091_012E,3600179851,0,2016
B25091_014E,3600179851,149,2016
B25091_009E,3600179851,0,2016
B25091_015E,3600179851,91,2016
B25091_005E,3600179851,252,2016
B25091_017E,3600179851,23,2016
B25091_020E,3600179851,26,2016
B25091_019E,3600179851,60,2016
B25091_022E,3600179851,28,2016
B25091_003E,3600179851,74,2016
B25091_011E,3600179851,23,2016
B25091_001E,3600179851,1263,2016
B25091_013E,3600179851,459,2016
B25091_007E,3600179851,77,2016
B25091_008E,3600179851,120,2016
B25091_006E,3600179851,115,2016
B25091_016E,3600179851,70,2016
B25091_004E,3600179851,133,2016
B25091_021E,3600179851,0,2016
B25091_018E,3600179851,12,2016
B25091_023E,3600179851,0,2016
B25091_010E,3600301209,12,2016
B25091_002E,3600301209,175,2016
B25091_012E,3600301209,0,2016
B25091_014E,3600301209,85,2016
B25091_009E,3600301209,4,2016
B25091_015E,3600301209,40,2016
B25091_005E,3600301209,25,2016
B25091_017E,3600301209,9,2016
B25091_020E,3600301209,0,2016
B25091_019E,3600301209,18,2016
B25091_022E,3600301209,3,2016
B25091_003E,3600301209,27,2016
B25091_011E,3600301209,30,2016
B25091_001E,3600301209,360,2016
B25091_013E,3600301209,185,2016
B25091_007E,3600301209,9,2016
B25091_008E,3600301209,11,2016
B25091_006E,3600301209,33,2016
B25091_016E,3600301209,25,2016
B25091_004E,3600301209,24,2016
B25091_021E,3600301209,5,2016
B25091_018E,3600301209,0,2016
B25091_023E,3600301209,0,2016
B25091_010E,3600301319,5,2016
B25091_002E,3600301319,71,2016
B25091_012E,3600301319,6,2016
B25091_014E,3600301319,44,2016
B25091_009E,3600301319,11,2016
B25091_015E,3600301319,19,2016
B25091_005E,3600301319,15,2016
B25091_017E,3600301319,3,2016
B25091_020E,3600301319,2,2016
B25091_019E,3600301319,4,2016
B25091_022E,3600301319,7,2016
B25091_003E,3600301319,0,2016
B25091_011E,3600301319,7,2016
B25091_001E,3600301319,167,2016
B25091_013E,3600301319,96,2016
B25091_007E,3600301319,9,2016
B25091_008E,3600301319,6,2016
B25091_006E,3600301319,5,2016
B25091_016E,3600301319,10,2016
B25091_004E,3600301319,7,2016
B25091_021E,3600301319,2,2016
B25091_018E,3600301319,4,2016
B25091_023E,3600301319,1,2016
B25091_010E,3600301429,0,2016
B25091_002E,3600301429,106,2016
B25091_012E,3600301429,0,2016
B25091_014E,3600301429,49,2016
B25091_009E,3600301429,4,2016
B25091_015E,3600301429,30,2016
B25091_005E,3600301429,35,2016
B25091_017E,3600301429,9,2016
B25091_020E,3600301429,5,2016
B25091_019E,3600301429,2,2016
B25091_022E,3600301429,9,2016
B25091_003E,3600301429,6,2016
B25091_011E,3600301429,6,2016
B25091_001E,3600301429,265,2016
B25091_013E,3600301429,159,2016
B25091_007E,3600301429,10,2016
B25091_008E,3600301429,11,2016
B25091_006E,3600301429,0,2016
B25091_016E,3600301429,40,2016
B25091_004E,3600301429,34,2016
B25091_021E,3600301429,8,2016
B25091_018E,3600301429,7,2016
B25091_023E,3600301429,0,2016
B25091_010E,3600301451,7,2016
B25091_002E,3600301451,225,2016
B25091_012E,3600301451,1,2016
B25091_014E,3600301451,109,2016
B25091_009E,3600301451,12,2016
B25091_015E,3600301451,97,2016
B25091_005E,3600301451,54,2016
B25091_017E,3600301451,16,2016
B25091_020E,3600301451,8,2016
B25091_019E,3600301451,0,2016
B25091_022E,3600301451,0,2016
B25091_003E,3600301451,19,2016
B25091_011E,3600301451,14,2016
B25091_001E,3600301451,517,2016
B25091_013E,3600301451,292,2016
B25091_007E,3600301451,11,2016
B25091_008E,3600301451,12,2016
B25091_006E,3600301451,45,2016
B25091_016E,3600301451,41,2016
B25091_004E,3600301451,50,2016
B25091_021E,3600301451,7,2016
B25091_018E,3600301451,14,2016
B25091_023E,3600301451,0,2016
B25091_010E,3600302011,9,2016
B25091_002E,3600302011,331,2016
B25091_012E,3600302011,0,2016
B25091_014E,3600302011,128,2016
B25091_009E,3600302011,4,2016
B25091_015E,3600302011,76,2016
B25091_005E,3600302011,69,2016
B25091_017E,3600302011,21,2016
B25091_020E,3600302011,0,2016
B25091_019E,3600302011,16,2016
B25091_022E,3600302011,34,2016
B25091_003E,3600302011,36,2016
B25091_011E,3600302011,30,2016
B25091_001E,3600302011,657,2016
B25091_013E,3600302011,326,2016
B25091_007E,3600302011,26,2016
B25091_008E,3600302011,24,2016
B25091_006E,3600302011,23,2016
B25091_016E,3600302011,40,2016
B25091_004E,3600302011,110,2016
B25091_021E,3600302011,3,2016
B25091_018E,3600302011,3,2016
B25091_023E,3600302011,5,2016
B25091_010E,3600302154,3,2016
B25091_002E,3600302154,248,2016
B25091_012E,3600302154,0,2016
B25091_014E,3600302154,143,2016
B25091_009E,3600302154,39,2016
B25091_015E,3600302154,48,2016
B25091_005E,3600302154,43,2016
B25091_017E,3600302154,24,2016
B25091_020E,3600302154,7,2016
B25091_019E,3600302154,8,2016
B25091_022E,3600302154,10,2016
B25091_003E,3600302154,34,2016
B25091_011E,3600302154,3,2016
B25091_001E,3600302154,534,2016
B25091_013E,3600302154,286,2016
B25091_007E,3600302154,16,2016
B25091_008E,3600302154,17,2016
B25091_006E,3600302154,41,2016
B25091_016E,3600302154,12,2016
B25091_004E,3600302154,52,2016
B25091_021E,3600302154,17,2016
B25091_018E,3600302154,9,2016
B25091_023E,3600302154,8,2016
B25091_010E,3600302187,12,2016
B25091_002E,3600302187,214,2016
B25091_012E,3600302187,0,2016
B25091_014E,3600302187,89,2016
B25091_009E,3600302187,16,2016
B25091_015E,3600302187,44,2016
B25091_005E,3600302187,45,2016
B25091_017E,3600302187,14,2016
B25091_020E,3600302187,2,2016
B25091_019E,3600302187,16,2016
B25091_022E,3600302187,12,2016
B25091_003E,3600302187,24,2016
B25091_011E,3600302187,29,2016
B25091_001E,3600302187,445,2016
B25091_013E,3600302187,231,2016
B25091_007E,3600302187,20,2016
B25091_008E,3600302187,13,2016
B25091_006E,3600302187,21,2016
B25091_016E,3600302187,35,2016
B25091_004E,3600302187,34,2016
B25091_021E,3600302187,4,2016
B25091_018E,3600302187,15,2016
B25091_023E,3600302187,0,2016
B25091_010E,3600305573,19,2016
B25091_002E,3600305573,262,2016
B25091_012E,3600305573,0,2016
B25091_014E,3600305573,92,2016
B25091_009E,3600305573,13,2016
B25091_015E,3600305573,77,2016
B25091_005E,3600305573,50,2016
B25091_017E,3600305573,18,2016
B25091_020E,3600305573,3,2016
B25091_019E,3600305573,3,2016
B25091_022E,3600305573,7,2016
B25091_003E,3600305573,25,2016
B25091_011E,3600305573,17,2016
B25091_001E,3600305573,516,2016
B25091_013E,3600305573,254,2016
B25091_007E,3600305573,22,2016
B25091_008E,3600305573,6,2016
B25091_006E,3600305573,47,2016
